Year,OSHPD ID,Count
2012,10739,91078
2012,10776,52190
2012,10782,13866
2012,10805,39681
2012,10844,83586
2012,10846,123943
2012,10856,83185
2012,10858,56504
2012,10887,15821
2012,10937,66724
2012,10967,30973
2012,10987,63160
2012,13619,14466
2012,13687,6976
2012,14034,31650
2012,14050,46747
2012,14207,7182
2012,14226,3315
2012,34002,8651
2012,40802,3243
2012,40875,23541
2012,40937,41579
2012,40962,68778
2012,44006,4484
2012,50932,4566
2012,60870,4561
2012,70904,27446
2012,70924,45257
2012,70934,31839
2012,70988,93137
2012,70990,67559
2012,71018,43553
2012,74017,18689
2012,74039,19296
2012,74097,29359
2012,84001,7522
2012,90793,10521
2012,90933,22143
2012,94002,3035
2012,100005,38749
2012,100697,13731
2012,100717,248940
2012,100797,6311
2012,100899,106816
2012,104023,17552
2012,104047,3608
2012,104062,26735
2012,104089,4883
2012,105029,10398
2012,110889,1159
2012,121002,9103
2012,121031,694
2012,121051,6220
2012,121080,29120
2012,124004,3372
2012,130699,27883
2012,130760,20494
2012,141273,2701
2012,141338,10320
2012,150706,25055
2012,150722,72505
2012,150736,56288
2012,150737,30164
2012,150761,49607
2012,150775,16782
2012,150782,8471
2012,150788,78671
2012,150808,326
2012,154022,19590
2012,154101,16398
2012,154147,1557
2012,154160,3870
2012,160702,1391
2012,160787,7583
2012,164029,46363
2012,171049,6381
2012,171395,7555
2012,184008,4676
2012,190017,19868
2012,190020,31887
2012,190034,101709
2012,190045,106
2012,190049,24695
2012,190052,23858
2012,190053,55838
2012,190066,26913
2012,190081,41507
2012,190110,65932
2012,190125,77555
2012,190137,21578
2012,190148,70527
2012,190150,25452
2012,190159,13110
2012,190163,33202
2012,190170,97767
2012,190176,60849
2012,190184,54436
2012,190196,28078
2012,190197,10860
2012,190198,31362
2012,190200,54590
2012,190232,42227
2012,190240,35573
2012,190243,43238
2012,190256,30010
2012,190280,9826
2012,190298,19698
2012,190305,26652
2012,190307,31095
2012,190315,69184
2012,190317,13305
2012,190323,117217
2012,190328,12337
2012,190352,15945
2012,190380,17190
2012,190382,99585
2012,190385,101850
2012,190392,68603
2012,190400,125819
2012,190410,30319
2012,190413,42980
2012,190422,108492
2012,190429,142636
2012,190431,52627
2012,190432,46147
2012,190434,45915
2012,190449,59465
2012,190462,17798
2012,190468,47193
2012,190470,96000
2012,190475,17630
2012,190500,15664
2012,190517,68797
2012,190521,58947
2012,190522,53820
2012,190524,35857
2012,190525,101673
2012,190529,83216
2012,190534,25112
2012,190541,14089
2012,190547,20741
2012,190552,27130
2012,190555,274856
2012,190568,76672
2012,190570,14815
2012,190587,41017
2012,190630,114034
2012,190631,83508
2012,190636,75760
2012,190661,23280
2012,190673,13819
2012,190680,68514
2012,190681,584
2012,190687,81824
2012,190696,54708
2012,190708,19218
2012,190712,1279
2012,190754,109493
2012,190756,55110
2012,190758,88948
2012,190762,55236
2012,190766,15100
2012,190782,15978
2012,190784,12437
2012,190796,169200
2012,190812,82675
2012,190814,18986
2012,190818,28627
2012,190854,39073
2012,190857,17128
2012,190859,43707
2012,190878,104546
2012,190883,38383
2012,190930,24972
2012,190949,54812
2012,191216,3
2012,191225,12695
2012,191227,119493
2012,191228,206856
2012,191231,69760
2012,191306,61811
2012,191450,44449
2012,194010,7999
2012,194219,75362
2012,194967,4930
2012,194981,5461
2012,196035,47183
2012,196168,94224
2012,196403,82109
2012,196404,86372
2012,196405,34971
2012,201281,24156
2012,204019,80424
2012,210992,19044
2012,210993,18885
2012,211006,45575
2012,214034,5615
2012,220733,6717
2012,230949,5601
2012,231013,5828
2012,231396,13624
2012,240924,5223
2012,240942,47780
2012,244027,2338
2012,250955,8943
2012,250956,11844
2012,260011,1607
2012,270744,53240
2012,270777,13877
2012,270875,46071
2012,274043,39235
2012,281047,37747
2012,281078,24554
2012,291023,23277
2012,291053,5805
2012,300032,58218
2012,300225,50350
2012,301097,15589
2012,301098,58014
2012,301127,25814
2012,301132,94241
2012,301140,17678
2012,301155,34907
2012,301175,92721
2012,301188,43479
2012,301205,121528
2012,301209,15386
2012,301234,16651
2012,301248,45632
2012,301258,29489
2012,301262,76231
2012,301279,113595
2012,301283,25693
2012,301297,12099
2012,301304,9551
2012,301317,68967
2012,301337,19654
2012,301340,88934
2012,301342,78920
2012,301357,19002
2012,301379,30848
2012,301380,37220
2012,301566,38494
2012,304079,14146
2012,304113,7108
2012,304159,4732
2012,304460,9559
2012,310791,12907
2012,311000,87746
2012,314024,78423
2012,314029,5036
2012,320859,11596
2012,320986,1051
2012,321016,4543
2012,330120,26293
2012,331152,39086
2012,331164,82261
2012,331168,79462
2012,331194,58617
2012,331216,31189
2012,331226,5597
2012,331288,4173
2012,331293,44095
2012,331312,107351
2012,331326,16115
2012,332172,12416
2012,334018,12548
2012,334025,53458
2012,334048,13480
2012,334068,63989
2012,334457,5192
2012,334487,123654
2012,334589,12000
2012,340913,43490
2012,340947,87274
2012,340950,94748
2012,340951,81745
2012,341006,171407
2012,341051,87967
2012,341052,93181
2012,342344,44312
2012,342392,36163
2012,344011,15457
2012,344017,17710
2012,344021,35888
2012,344029,20775
2012,344035,12078
2012,344114,6164
2012,344170,4418
2012,344188,2450
2012,350784,12977
2012,361105,5632
2012,361110,759
2012,361144,15494
2012,361166,14658
2012,361223,120157
2012,361246,208172
2012,361266,1086
2012,361274,28178
2012,361308,53506
2012,361318,61867
2012,361323,64183
2012,361339,74913
2012,361343,65590
2012,361370,20941
2012,361458,953
2012,362041,60170
2012,364014,25795
2012,364050,29881
2012,364121,13582
2012,364144,29437
2012,364188,17789
2012,364231,126775
2012,364430,1490
2012,370652,30177
2012,370673,92823
2012,370689,38941
2012,370694,93092
2012,370695,70783
2012,370705,26218
2012,370714,128436
2012,370721,19158
2012,370730,113552
2012,370744,158709
2012,370745,41104
2012,370749,21443
2012,370755,122049
2012,370759,55642
2012,370771,79544
2012,370780,76728
2012,370782,160748
2012,370787,29399
2012,370875,98867
2012,370977,65249
2012,371256,37468
2012,371394,43834
2012,374024,26479
2012,374049,3636
2012,374055,79105
2012,374084,6890
2012,374094,26277
2012,380842,145843
2012,380857,63134
2012,380865,290123
2012,380868,5912
2012,380929,127727
2012,380933,35625
2012,380939,151960
2012,380960,35552
2012,380964,41648
2012,380965,35859
2012,381154,183177
2012,382715,10566
2012,390846,38549
2012,390923,32028
2012,391010,41199
2012,391042,75371
2012,391056,15851
2012,392232,11320
2012,392287,16678
2012,394003,4897
2012,394009,44738
2012,400466,12374
2012,400480,14843
2012,400524,26186
2012,400548,20848
2012,404046,3717
2012,410782,126065
2012,410804,32418
2012,410806,21217
2012,410817,60623
2012,410828,26207
2012,410852,78108
2012,410891,28680
2012,414018,368
2012,420483,4646
2012,420491,14961
2012,420493,66318
2012,420514,87973
2012,420522,750
2012,424002,5304
2012,430705,56042
2012,430763,97459
2012,430779,88481
2012,430837,54021
2012,430883,123811
2012,430905,141558
2012,431506,46387
2012,434040,86713
2012,434051,8421
2012,434138,13306
2012,434153,96652
2012,434218,7222
2012,434220,3856
2012,440755,62795
2012,444012,6598
2012,444013,20095
2012,450936,3537
2012,450940,29521
2012,450949,58348
2012,454012,28395
2012,454013,510
2012,470871,2998
2012,474007,5217
2012,480989,54625
2012,481015,20656
2012,481094,19949
2012,481357,36754
2012,484044,15025
2012,490919,27654
2012,490964,4029
2012,491001,10062
2012,491064,59721
2012,491076,11577
2012,491338,4199
2012,494019,32935
2012,500852,121153
2012,500867,78049
2012,500939,94239
2012,500967,57577
2012,504038,1902
2012,514001,3247
2012,514030,1317
2012,514033,5188
2012,521041,9443
2012,531059,2344
2012,540734,123882
2012,540798,44731
2012,540816,21169
2012,554011,48764
2012,560203,22323
2012,560473,50228
2012,560481,53555
2012,560492,80503
2012,560501,23811
2012,560508,20276
2012,560525,25138
2012,560529,58072
2012,560838,7206
2012,564121,2620
2012,571086,17603
2012,574010,11720
2012,580996,57729
2013,10735,38987
2013,10739,91761
2013,10776,46733
2013,10782,10237
2013,10844,27726
2013,10846,124851
2013,10856,76845
2013,10858,51488
2013,10887,18770
2013,10937,62722
2013,10967,28599
2013,10987,61936
2013,13619,12071
2013,13687,7504
2013,14034,31961
2013,14050,45333
2013,14207,7714
2013,14226,3567
2013,14233,42347
2013,34002,8695
2013,40802,3613
2013,40875,22306
2013,40937,44635
2013,40962,69827
2013,44006,4876
2013,50932,4403
2013,60870,3880
2013,70904,23611
2013,70924,45276
2013,70934,30776
2013,70988,91846
2013,70990,64856
2013,71018,40730
2013,74017,18181
2013,74039,19811
2013,74097,27788
2013,84001,7957
2013,90793,10094
2013,90933,23573
2013,94002,3256
2013,100005,55580
2013,100697,17754
2013,100717,256702
2013,100797,5945
2013,100899,91920
2013,104023,18158
2013,104047,3804
2013,104062,26958
2013,104089,5177
2013,105029,11912
2013,110889,691
2013,121002,9073
2013,121031,4656
2013,121051,5519
2013,121080,30397
2013,124004,3414
2013,130699,25822
2013,130760,18990
2013,141273,2557
2013,141338,11943
2013,150706,45226
2013,150722,68047
2013,150736,53852
2013,150737,23719
2013,150761,48262
2013,150775,15774
2013,150782,9810
2013,150788,76773
2013,150808,260
2013,154022,20905
2013,154101,16632
2013,154160,4305
2013,160702,312
2013,160787,7594
2013,164029,42818
2013,171049,5589
2013,171395,7347
2013,184008,4275
2013,190017,25844
2013,190020,32064
2013,190034,100090
2013,190045,175
2013,190049,27256
2013,190052,24001
2013,190053,54558
2013,190066,6011
2013,190081,41440
2013,190110,68823
2013,260011,1625
2013,190125,75670
2013,190137,20650
2013,190148,66446
2013,190150,25184
2013,190159,15032
2013,190163,44061
2013,190170,104063
2013,190176,59928
2013,190184,59120
2013,190196,26918
2013,190197,14594
2013,190198,27916
2013,190200,64616
2013,190232,43185
2013,190240,37610
2013,190243,38848
2013,190256,26778
2013,190280,13597
2013,190298,19330
2013,190305,27119
2013,190307,30379
2013,190315,63474
2013,190317,13589
2013,190323,116112
2013,190328,10609
2013,190352,13228
2013,190380,35246
2013,190382,102811
2013,190385,88724
2013,190392,65303
2013,190400,129066
2013,190410,31006
2013,190413,39090
2013,190422,101429
2013,190429,136527
2013,190431,49602
2013,190432,44185
2013,190434,44447
2013,190449,58135
2013,190462,23316
2013,190468,49451
2013,190470,96179
2013,190475,20029
2013,190500,14265
2013,190517,66171
2013,190521,52424
2013,190522,49883
2013,190524,38132
2013,190525,98423
2013,190529,80813
2013,190534,20657
2013,190541,13790
2013,190547,18343
2013,190552,28129
2013,190555,266056
2013,190568,71166
2013,190570,15028
2013,190587,34329
2013,190630,106211
2013,190631,90303
2013,190636,71608
2013,190661,24568
2013,190673,13488
2013,190680,73450
2013,190681,576
2013,190687,74433
2013,190696,52853
2013,190708,25065
2013,190712,891
2013,190754,101658
2013,190756,53452
2013,190758,84401
2013,190762,51169
2013,190766,13724
2013,190782,15091
2013,190784,12306
2013,190796,153387
2013,190812,78835
2013,190818,27770
2013,190854,10601
2013,190857,6020
2013,190859,43270
2013,190878,98310
2013,190883,37609
2013,190930,23777
2013,190949,53031
2013,191216,8672
2013,191225,14595
2013,191227,120971
2013,191228,198711
2013,191231,67600
2013,191306,61108
2013,191450,42270
2013,194010,6278
2013,194219,74888
2013,194967,6189
2013,194981,5992
2013,196035,46989
2013,196168,92022
2013,196403,78639
2013,196404,90960
2013,196405,34518
2013,201281,23514
2013,204019,74572
2013,210992,18610
2013,210993,16281
2013,211006,42064
2013,214034,5173
2013,220733,14852
2013,230949,5869
2013,231013,5167
2013,231396,13309
2013,240924,4998
2013,240942,44274
2013,244027,2266
2013,250955,6901
2013,250956,14721
2013,270744,52923
2013,270777,12670
2013,270875,50142
2013,274043,38995
2013,281047,34267
2013,281078,23014
2013,291023,17656
2013,291053,14570
2013,300032,59836
2013,300225,50636
2013,301097,22986
2013,301098,55169
2013,301127,21891
2013,301140,20083
2013,301155,33741
2013,301175,90182
2013,301188,43306
2013,301205,114209
2013,301209,18754
2013,301234,19045
2013,301248,44901
2013,301258,36478
2013,301262,71336
2013,301279,112368
2013,301283,24079
2013,301297,11577
2013,301304,11217
2013,301317,65629
2013,301337,18248
2013,301340,87725
2013,301342,68014
2013,301357,14053
2013,301379,29216
2013,301380,34783
2013,301566,38370
2013,304079,14548
2013,304113,8242
2013,304159,11788
2013,304409,101723
2013,304460,9670
2013,310791,12244
2013,311000,101386
2013,314024,76772
2013,314029,5196
2013,320859,11633
2013,320986,1121
2013,321016,3547
2013,330120,26100
2013,331152,43305
2013,331164,84237
2013,331168,77411
2013,331194,56879
2013,331216,28260
2013,331226,5152
2013,331288,4022
2013,331293,41550
2013,331312,111755
2013,331326,15184
2013,332172,11835
2013,334018,12368
2013,334025,52702
2013,334048,14941
2013,334068,59586
2013,334457,4960
2013,334487,120346
2013,334564,1282
2013,334589,34942
2013,340913,43519
2013,340947,75157
2013,340950,101800
2013,340951,88176
2013,341006,174824
2013,341051,80736
2013,341052,89590
2013,342344,47581
2013,342392,37646
2013,344011,14969
2013,344017,18919
2013,344021,37336
2013,344029,20848
2013,344035,11855
2013,344114,6224
2013,344170,5434
2013,344188,5678
2013,350784,12602
2013,361110,1354
2013,361144,14345
2013,361166,13609
2013,361223,122036
2013,361246,206411
2013,361266,1268
2013,361274,24724
2013,361308,52029
2013,361318,63059
2013,361323,58673
2013,361339,72551
2013,361343,66499
2013,361370,24551
2013,361458,1506
2013,362041,39879
2013,364014,24917
2013,364050,30645
2013,364121,14953
2013,364144,33443
2013,364188,18502
2013,364231,127180
2013,364430,7236
2013,370652,30091
2013,370673,104920
2013,370689,46362
2013,370694,94346
2013,370695,73857
2013,370705,22414
2013,370714,131176
2013,370721,17415
2013,370730,99183
2013,370744,155293
2013,370745,40429
2013,370749,22301
2013,370755,166090
2013,370759,48092
2013,370771,75177
2013,370780,74158
2013,370782,162836
2013,370787,15562
2013,370875,91254
2013,370977,69400
2013,371256,38578
2013,371394,42965
2013,374024,24685
2013,374049,3447
2013,374055,48719
2013,374094,27898
2013,380842,146920
2013,380857,56631
2013,380865,276546
2013,380868,5743
2013,380929,122329
2013,380933,33988
2013,380939,134128
2013,380960,35782
2013,380964,30984
2013,380965,34298
2013,381154,187660
2013,382715,11298
2013,390846,32919
2013,390923,33763
2013,391010,40922
2013,391042,73987
2013,391056,13076
2013,392232,11556
2013,392287,15379
2013,394003,5138
2013,394009,45679
2013,400466,12947
2013,400480,15120
2013,400524,25167
2013,400548,19888
2013,404046,4134
2013,410782,59678
2013,410804,32836
2013,410806,19458
2013,410817,47665
2013,410828,37070
2013,410852,99636
2013,410891,25635
2013,414018,299
2013,420483,4615
2013,420491,14073
2013,420493,63910
2013,420514,88009
2013,420522,604
2013,424002,5360
2013,430705,64358
2013,430763,98497
2013,430779,86275
2013,430837,55767
2013,430883,128023
2013,430905,144774
2013,431506,44563
2013,434040,93708
2013,434051,8008
2013,434138,11657
2013,434153,93958
2013,434218,7032
2013,434220,4086
2013,440755,55761
2013,444012,6012
2013,444013,19847
2013,444029,77
2013,450936,13250
2013,450940,28065
2013,450949,58776
2013,454012,27808
2013,454013,491
2013,470871,2897
2013,474007,5559
2013,480989,53714
2013,481015,20256
2013,481094,19379
2013,481357,38551
2013,484044,17586
2013,490919,26457
2013,490964,3478
2013,491001,8924
2013,491064,57408
2013,491076,12719
2013,491338,3536
2013,494019,30382
2013,494048,782
2013,500852,129664
2013,500867,92125
2013,500939,89372
2013,500954,4609
2013,500967,44137
2013,504038,1644
2013,514001,3173
2013,514030,1407
2013,514033,4903
2013,521041,8764
2013,531059,4549
2013,540734,127581
2013,540798,29638
2013,540816,18598
2013,554011,40181
2013,560203,23657
2013,560473,50296
2013,560481,53713
2013,560492,86681
2013,560501,15204
2013,560508,34421
2013,560525,22613
2013,560529,57785
2013,560838,6041
2013,571086,17522
2013,574010,12273
2013,580996,56253
2014,100005,61643
2014,100697,17157
2014,100717,264987
2014,100797,6931
2014,100899,91048
2014,104023,18803
2014,104047,3814
2014,104062,26545
2014,104089,5363
2014,105029,12099
2014,10735,53546
2014,10739,86375
2014,10776,51104
2014,10782,13886
2014,10844,26197
2014,10846,106084
2014,10856,39418
2014,10858,24074
2014,10887,17901
2014,10937,50012
2014,10967,26406
2014,10987,62439
2014,110889,1028
2014,121002,9304
2014,121031,5004
2014,121051,5478
2014,121080,32646
2014,124004,3878
2014,130699,22745
2014,130760,18829
2014,13619,11058
2014,13687,7041
2014,14034,31451
2014,14050,42304
2014,141273,3646
2014,14132,5980
2014,141338,5136
2014,14207,8046
2014,14226,3644
2014,14233,42767
2014,14326,39455
2014,150706,26837
2014,150722,66055
2014,150736,51780
2014,150737,17653
2014,150761,48959
2014,150775,15537
2014,150782,11681
2014,150788,81854
2014,150808,315
2014,154022,21633
2014,154101,15589
2014,154160,4208
2014,160787,8323
2014,164029,41594
2014,171049,5613
2014,171395,6209
2014,184008,4365
2014,190017,26245
2014,190020,32486
2014,190034,92200
2014,190045,1724
2014,190049,25344
2014,190052,23523
2014,190053,55487
2014,190081,39301
2014,190110,76098
2014,190125,79499
2014,190137,21572
2014,190148,72216
2014,190150,23040
2014,190159,18058
2014,190163,45596
2014,190170,101494
2014,190176,58069
2014,190184,59131
2014,190196,25970
2014,190197,13536
2014,190198,33689
2014,190200,58395
2014,190232,42567
2014,190240,39604
2014,190243,34477
2014,190256,22182
2014,190280,15651
2014,190298,20319
2014,190305,26106
2014,190307,30624
2014,190315,67095
2014,190317,12178
2014,190323,113052
2014,190328,11011
2014,190352,16319
2014,190380,37214
2014,190382,85837
2014,190385,88626
2014,190392,61838
2014,190400,120969
2014,190410,28700
2014,190413,37691
2014,190422,104571
2014,190429,134234
2014,190431,46043
2014,190432,39146
2014,190434,43643
2014,190449,57471
2014,190462,27292
2014,190468,56212
2014,190470,96857
2014,190475,21202
2014,190500,14447
2014,190517,65315
2014,190521,47466
2014,190522,56443
2014,190524,41529
2014,190525,100120
2014,190529,85532
2014,190534,18379
2014,190541,13101
2014,190547,20379
2014,190552,20145
2014,190555,253697
2014,190568,66214
2014,190570,15466
2014,190587,36782
2014,190630,105718
2014,190631,90643
2014,190636,73467
2014,190661,22578
2014,190673,12971
2014,190680,51215
2014,190681,652
2014,190687,84827
2014,190696,44255
2014,190708,28103
2014,190712,369
2014,190754,103955
2014,190756,55495
2014,190758,80887
2014,190762,47568
2014,190766,13804
2014,190782,13931
2014,190784,9146
2014,190796,155570
2014,190812,76683
2014,190818,29391
2014,190857,10123
2014,190859,42611
2014,190878,93948
2014,190883,41584
2014,190930,24685
2014,190949,55158
2014,191216,10835
2014,191225,16090
2014,191227,114004
2014,191228,195170
2014,191231,67992
2014,191306,54142
2014,191450,44866
2014,194010,6092
2014,194219,86466
2014,194967,4803
2014,194981,5493
2014,196035,47369
2014,196168,83413
2014,196403,78092
2014,196404,83012
2014,196405,36434
2014,201281,19956
2014,204019,77910
2014,210992,16970
2014,210993,17191
2014,211006,42406
2014,214034,4265
2014,220733,9517
2014,230949,5683
2014,231013,4730
2014,231396,13795
2014,240924,5290
2014,240942,39283
2014,244027,2314
2014,250955,4570
2014,250956,17178
2014,260011,1315
2014,270744,55157
2014,270777,20701
2014,270875,45532
2014,274043,38207
2014,281047,32536
2014,281078,22538
2014,291023,18452
2014,291053,7141
2014,300032,58539
2014,300225,48325
2014,301098,52871
2014,301127,25584
2014,301140,24115
2014,301155,35115
2014,301175,94365
2014,301188,40594
2014,301205,114049
2014,301209,18494
2014,301234,18509
2014,301248,45162
2014,301258,26811
2014,301262,71773
2014,301279,114253
2014,301283,23437
2014,301297,10756
2014,301304,11097
2014,301317,61694
2014,301337,18305
2014,301340,85194
2014,301342,63667
2014,301357,3658
2014,301379,32282
2014,301380,32991
2014,301566,37256
2014,304079,14758
2014,304113,7651
2014,304159,4621
2014,304409,106069
2014,304460,10206
2014,310791,11408
2014,311000,86721
2014,314024,79156
2014,314029,5396
2014,320859,6401
2014,320986,1117
2014,321016,5328
2014,330120,24346
2014,331152,47545
2014,331164,93040
2014,331168,72060
2014,331194,56032
2014,331216,28623
2014,331226,6490
2014,331288,3817
2014,331293,44097
2014,331312,109149
2014,331326,16132
2014,332172,12133
2014,334018,11567
2014,334025,51818
2014,334048,14608
2014,334068,60514
2014,334457,4559
2014,334487,109907
2014,334564,13952
2014,334589,36460
2014,34002,9006
2014,340913,41384
2014,340947,74447
2014,340950,109093
2014,340951,88580
2014,341006,167022
2014,341051,48973
2014,341052,84411
2014,342344,51077
2014,342392,39475
2014,344011,14624
2014,344017,19475
2014,344021,38225
2014,344029,23124
2014,344035,13521
2014,344114,5818
2014,344170,5710
2014,344188,4484
2014,350784,10158
2014,361110,9889
2014,361144,14884
2014,361166,13267
2014,361223,121075
2014,361246,209003
2014,361266,1400
2014,361274,24220
2014,361308,52545
2014,361318,64734
2014,361323,56612
2014,361339,74334
2014,361343,67385
2014,361370,24333
2014,361458,1722
2014,362041,48672
2014,364014,25675
2014,364050,31158
2014,364121,17211
2014,364144,34682
2014,364188,17409
2014,364231,118222
2014,364430,7044
2014,364451,6635
2014,370652,30737
2014,370673,103560
2014,370689,33506
2014,370694,98889
2014,370695,77587
2014,370705,24868
2014,370714,132180
2014,370721,17781
2014,370730,100362
2014,370744,147546
2014,370745,38022
2014,370749,21929
2014,370755,102398
2014,370759,34382
2014,370771,72329
2014,370780,76444
2014,370782,172318
2014,370787,12007
2014,370875,102758
2014,370977,76147
2014,371256,37143
2014,371394,46096
2014,374024,25640
2014,374049,3309
2014,374055,65036
2014,374094,25847
2014,380842,89763
2014,380857,58627
2014,380865,227413
2014,380868,6225
2014,380929,134229
2014,380933,38125
2014,380939,113810
2014,380960,36469
2014,380964,27351
2014,380965,29412
2014,381154,192143
2014,382715,7987
2014,390846,35169
2014,390923,33194
2014,391010,40676
2014,391042,74835
2014,391056,14320
2014,392232,11969
2014,392287,14712
2014,394003,5291
2014,394009,39733
2014,400466,14027
2014,400480,15561
2014,400524,24880
2014,400548,18433
2014,404046,3842
2014,40802,3154
2014,40875,21347
2014,40937,40997
2014,40962,73878
2014,410782,73202
2014,410804,32066
2014,410806,18802
2014,410817,47765
2014,410828,25793
2014,410852,65655
2014,410891,24135
2014,414018,248
2014,420483,5301
2014,420491,13809
2014,420493,71183
2014,420514,88486
2014,420522,654
2014,424002,5312
2014,430705,62987
2014,430763,101420
2014,430779,88362
2014,430837,52517
2014,430883,136257
2014,430905,149634
2014,431506,43517
2014,434040,90544
2014,434051,9755
2014,434138,10864
2014,434153,86262
2014,434218,6936
2014,44006,4858
2014,440755,47452
2014,444012,6483
2014,444013,18801
2014,450936,18953
2014,450940,29749
2014,450949,58584
2014,454012,27721
2014,454013,546
2014,470871,2698
2014,474007,4801
2014,480989,52384
2014,481015,19612
2014,481094,17483
2014,481357,39483
2014,484044,23634
2014,490919,23154
2014,490964,4171
2014,491001,9446
2014,491064,62045
2014,491076,11030
2014,491338,898
2014,494019,33251
2014,494048,12351
2014,494106,4875
2014,500852,132683
2014,500867,76849
2014,500939,85192
2014,500954,26303
2014,500967,30825
2014,504038,1278
2014,50932,4392
2014,514001,3301
2014,514030,1300
2014,514033,5290
2014,521041,9269
2014,531059,3634
2014,540734,134236
2014,540798,35637
2014,540816,15541
2014,554011,40695
2014,560203,24484
2014,560473,52214
2014,560481,51598
2014,560492,91413
2014,560501,18873
2014,560508,19479
2014,560525,26869
2014,560529,53715
2014,560838,4650
2014,571086,21061
2014,574010,12238
2014,580996,53871
2014,60870,4284
2014,70904,17126
2014,70924,47274
2014,70934,30944
2014,70988,94432
2014,70990,60479
2014,71018,43910
2014,74017,17883
2014,74039,19236
2014,74097,27181
2014,84001,7286
2014,90793,9149
2014,90933,25066
2014,94002,4194